id,tubeid,potid,gridid,species,pot,voidtype,datecolonized,worms,dead
T3_1E-78,3,T3_1E,78,ACHMIL,T3_1E,soil,99,present,0
T30_10A-10,30,T30_10A,10,CAMROT,T30_10A,soil,99,present,0
T30_10A-100,30,T30_10A,100,CAMROT,T30_10A,soil,99,present,0
T30_10A-103,30,T30_10A,103,CAMROT,T30_10A,soil,99,present,0
T30_10A-11,30,T30_10A,11,CAMROT,T30_10A,soil,99,present,0
T30_10A-12,30,T30_10A,12,CAMROT,T30_10A,soil,99,present,0
T30_10A-13,30,T30_10A,13,CAMROT,T30_10A,soil,99,present,0
T30_10A-14,30,T30_10A,14,CAMROT,T30_10A,soil,99,present,0
T30_10A-15,30,T30_10A,15,CAMROT,T30_10A,soil,99,present,0
T30_10A-82,30,T30_10A,82,CAMROT,T30_10A,soil,99,present,0
T30_10B-51,30,T30_10B,51,ACHMIL,T30_10B,soil,99,present,0
T30_10B-70,30,T30_10B,70,ACHMIL,T30_10B,soil,99,present,0
T30_10B-83,30,T30_10B,83,ACHMIL,T30_10B,soil,99,present,0
T30_10B-84,30,T30_10B,84,ACHMIL,T30_10B,soil,99,present,0
T30_10C-46,30,T30_10C,46,CAMROT,T30_10C,soil,99,present,0
T30_10C-78,30,T30_10C,78,CAMROT,T30_10C,soil,99,present,0
T30_10C-81,30,T30_10C,81,CAMROT,T30_10C,soil,99,present,0
T33_11E-22,33,T33_11E,22,ACHMIL,T33_11E,soil,99,present,0
T33_11E-25,33,T33_11E,25,ACHMIL,T33_11E,soil,99,present,0
T33_11E-31,33,T33_11E,31,ACHMIL,T33_11E,soil,99,present,0
T33_11E-43,33,T33_11E,43,ACHMIL,T33_11E,soil,99,present,0
T33_11E-44,33,T33_11E,44,ACHMIL,T33_11E,soil,99,present,0
T33_11E-61,33,T33_11E,61,ACHMIL,T33_11E,soil,99,present,0
T33_11E-64,33,T33_11E,64,ACHMIL,T33_11E,soil,99,present,0
T33_11E-65,33,T33_11E,65,ACHMIL,T33_11E,soil,99,present,0
T33_11E-73,33,T33_11E,73,ACHMIL,T33_11E,soil,99,present,0
T33_11E-94,33,T33_11E,94,ACHMIL,T33_11E,soil,99,present,0
T36_12B-107,36,T36_12B,107,ACHMIL,T36_12B,soil,99,present,0
T36_12B-109,36,T36_12B,109,ACHMIL,T36_12B,soil,99,present,0
T36_12B-110,36,T36_12B,110,ACHMIL,T36_12B,soil,99,present,0
T36_12B-21,36,T36_12B,21,ACHMIL,T36_12B,soil,99,present,0
T36_12B-23,36,T36_12B,23,ACHMIL,T36_12B,soil,99,present,0
T36_12B-24,36,T36_12B,24,ACHMIL,T36_12B,soil,99,present,0
T36_12B-29,36,T36_12B,29,ACHMIL,T36_12B,soil,99,present,0
T36_12B-32,36,T36_12B,32,ACHMIL,T36_12B,soil,99,present,0
T36_12B-39,36,T36_12B,39,ACHMIL,T36_12B,soil,99,present,0
T36_12B-40,36,T36_12B,40,ACHMIL,T36_12B,soil,99,present,0
T36_12B-43,36,T36_12B,43,ACHMIL,T36_12B,soil,99,present,0
T36_12B-46,36,T36_12B,46,ACHMIL,T36_12B,soil,99,present,0
T36_12B-49,36,T36_12B,49,ACHMIL,T36_12B,soil,99,present,0
T36_12B-5,36,T36_12B,5,ACHMIL,T36_12B,soil,99,present,0
T36_12B-52,36,T36_12B,52,ACHMIL,T36_12B,soil,99,present,0
T36_12B-55,36,T36_12B,55,ACHMIL,T36_12B,soil,99,present,0
T36_12B-56,36,T36_12B,56,ACHMIL,T36_12B,soil,99,present,0
T36_12B-59,36,T36_12B,59,ACHMIL,T36_12B,soil,99,present,0
T36_12B-6,36,T36_12B,6,ACHMIL,T36_12B,soil,99,present,0
T36_12B-7,36,T36_12B,7,ACHMIL,T36_12B,soil,99,present,0
T36_12B-70,36,T36_12B,70,ACHMIL,T36_12B,soil,99,present,0
T36_12B-8,36,T36_12B,8,ACHMIL,T36_12B,soil,99,present,0
T36_12B-84,36,T36_12B,84,ACHMIL,T36_12B,soil,99,present,0
T36_12B-9,36,T36_12B,9,ACHMIL,T36_12B,soil,99,present,0
T6_2B-111,6,T6_2B,111,ACHMIL,T6_2B,soil,99,present,0
T6_2B-76,6,T6_2B,76,ACHMIL,T6_2B,soil,99,present,0
T6_2B-80,6,T6_2B,80,ACHMIL,T6_2B,soil,99,present,0
T6_2B-83,6,T6_2B,83,ACHMIL,T6_2B,soil,99,present,0
T6_2B-86,6,T6_2B,86,ACHMIL,T6_2B,soil,99,present,0
T6_2B-88,6,T6_2B,88,ACHMIL,T6_2B,soil,99,present,0
T6_2B-89,6,T6_2B,89,ACHMIL,T6_2B,soil,99,present,0
T6_2B-91,6,T6_2B,91,ACHMIL,T6_2B,soil,99,present,0
T6_2D-107,6,T6_2D,107,CAMROT,T6_2D,soil,99,present,0
T6_2D-109,6,T6_2D,109,CAMROT,T6_2D,soil,99,present,0
T6_2D-111,6,T6_2D,111,CAMROT,T6_2D,soil,99,present,0
T6_2D-28,6,T6_2D,28,CAMROT,T6_2D,soil,99,present,0
T6_2D-31,6,T6_2D,31,CAMROT,T6_2D,soil,99,present,0
T6_2D-40,6,T6_2D,40,CAMROT,T6_2D,soil,99,present,0
T6_2D-46,6,T6_2D,46,CAMROT,T6_2D,soil,99,present,0
T6_2D-54,6,T6_2D,54,CAMROT,T6_2D,soil,99,present,0
T6_2D-64,6,T6_2D,64,CAMROT,T6_2D,soil,99,present,0
T9_3A-108,9,T9_3A,108,ACHMIL,T9_3A,soil,99,present,0
T9_3A-111,9,T9_3A,111,ACHMIL,T9_3A,soil,99,present,0
T9_3A-25,9,T9_3A,25,ACHMIL,T9_3A,soil,99,present,0
T9_3A-54,9,T9_3A,54,ACHMIL,T9_3A,soil,99,present,0
T9_3A-55,9,T9_3A,55,ACHMIL,T9_3A,soil,99,present,0
T9_3A-56,9,T9_3A,56,ACHMIL,T9_3A,soil,99,present,0
T9_3A-57,9,T9_3A,57,ACHMIL,T9_3A,soil,99,present,0
T9_3A-73,9,T9_3A,73,ACHMIL,T9_3A,soil,99,present,0
T9_3A-76,9,T9_3A,76,ACHMIL,T9_3A,soil,99,present,0
T9_3A-77,9,T9_3A,77,ACHMIL,T9_3A,soil,99,present,0
T9_3A-86,9,T9_3A,86,ACHMIL,T9_3A,soil,99,present,0
T9_3B-25,9,T9_3B,25,CAMROT,T9_3B,soil,99,present,0
T9_3B-28,9,T9_3B,28,CAMROT,T9_3B,soil,99,present,0
T9_3B-4,9,T9_3B,4,CAMROT,T9_3B,soil,99,present,0
T9_3D-110,9,T9_3D,110,CAMROT,T9_3D,soil,99,present,0
T9_3D-27,9,T9_3D,27,CAMROT,T9_3D,soil,99,present,0
T9_3D-3,9,T9_3D,3,CAMROT,T9_3D,soil,99,present,0
T9_3D-33,9,T9_3D,33,CAMROT,T9_3D,soil,99,present,0
T9_3D-58,9,T9_3D,58,CAMROT,T9_3D,soil,99,present,0
T9_3D-61,9,T9_3D,61,CAMROT,T9_3D,soil,99,present,0
T9_3D-63,9,T9_3D,63,CAMROT,T9_3D,soil,99,present,0
T9_3D-65,9,T9_3D,65,CAMROT,T9_3D,soil,99,present,0
T9_3D-72,9,T9_3D,72,CAMROT,T9_3D,soil,99,present,0
T9_3D-75,9,T9_3D,75,CAMROT,T9_3D,soil,99,present,0
T12_4A-10,12,T12_4A,10,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-44,12,T12_4A,44,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-45,12,T12_4A,45,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-46,12,T12_4A,46,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-47,12,T12_4A,47,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-56,12,T12_4A,56,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-57,12,T12_4A,57,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-83,12,T12_4A,83,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-86,12,T12_4A,86,ACHMIL,T12_4A,crack,99,absent,0
T12_4A-94,12,T12_4A,94,ACHMIL,T12_4A,crack,99,absent,0
T12_4C-17,12,T12_4C,17,CAMROT,T12_4C,crack,99,absent,0
T12_4C-20,12,T12_4C,20,CAMROT,T12_4C,crack,99,absent,0
T12_4C-23,12,T12_4C,23,CAMROT,T12_4C,crack,99,absent,0
T12_4C-58,12,T12_4C,58,CAMROT,T12_4C,crack,99,absent,0
T12_4C-59,12,T12_4C,59,CAMROT,T12_4C,crack,99,absent,0
T12_4C-78,12,T12_4C,78,CAMROT,T12_4C,crack,99,absent,0
T12_4C-82,12,T12_4C,82,CAMROT,T12_4C,crack,99,absent,0
T12_4C-95,12,T12_4C,95,CAMROT,T12_4C,crack,99,absent,0
T12_4E-100,12,T12_4E,100,CAMROT,T12_4E,crack,99,absent,0
T12_4E-103,12,T12_4E,103,CAMROT,T12_4E,crack,99,absent,0
T12_4E-53,12,T12_4E,53,CAMROT,T12_4E,crack,99,absent,0
T12_4E-68,12,T12_4E,68,CAMROT,T12_4E,crack,99,absent,0
T12_4E-71,12,T12_4E,71,CAMROT,T12_4E,crack,99,absent,0
T15_5A-12,15,T15_5A,12,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-20,15,T15_5A,20,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-21,15,T15_5A,21,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-32,15,T15_5A,32,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-33,15,T15_5A,33,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-36,15,T15_5A,36,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-62,15,T15_5A,62,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-68,15,T15_5A,68,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-71,15,T15_5A,71,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-74,15,T15_5A,74,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-77,15,T15_5A,77,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-78,15,T15_5A,78,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-81,15,T15_5A,81,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-84,15,T15_5A,84,ACHMIL,T15_5A,crack,99,absent,0
T15_5A-98,15,T15_5A,98,ACHMIL,T15_5A,crack,99,absent,0
T15_5D-1,15,T15_5D,1,CAMROT,T15_5D,crack,99,absent,0
T15_5D-101,15,T15_5D,101,CAMROT,T15_5D,crack,99,absent,0
T15_5D-102,15,T15_5D,102,CAMROT,T15_5D,crack,99,absent,0
T15_5D-104,15,T15_5D,104,CAMROT,T15_5D,crack,99,absent,0
T15_5D-105,15,T15_5D,105,CAMROT,T15_5D,crack,99,absent,0
T15_5D-106,15,T15_5D,106,CAMROT,T15_5D,crack,99,absent,0
T15_5D-107,15,T15_5D,107,CAMROT,T15_5D,crack,99,absent,0
T15_5D-108,15,T15_5D,108,CAMROT,T15_5D,crack,99,absent,0
T15_5D-109,15,T15_5D,109,CAMROT,T15_5D,crack,99,absent,0
T15_5D-11,15,T15_5D,11,CAMROT,T15_5D,crack,99,absent,0
T15_5D-110,15,T15_5D,110,CAMROT,T15_5D,crack,99,absent,0
T15_5D-111,15,T15_5D,111,CAMROT,T15_5D,crack,99,absent,0
T15_5D-12,15,T15_5D,12,CAMROT,T15_5D,crack,99,absent,0
T15_5D-14,15,T15_5D,14,CAMROT,T15_5D,crack,99,absent,0
T15_5D-15,15,T15_5D,15,CAMROT,T15_5D,crack,99,absent,0
T15_5D-17,15,T15_5D,17,CAMROT,T15_5D,crack,99,absent,0
T15_5D-18,15,T15_5D,18,CAMROT,T15_5D,crack,99,absent,0
T15_5D-2,15,T15_5D,2,CAMROT,T15_5D,crack,99,absent,0
T15_5D-20,15,T15_5D,20,CAMROT,T15_5D,crack,99,absent,0
T15_5D-21,15,T15_5D,21,CAMROT,T15_5D,crack,99,absent,0
T15_5D-23,15,T15_5D,23,CAMROT,T15_5D,crack,99,absent,0
T15_5D-24,15,T15_5D,24,CAMROT,T15_5D,crack,99,absent,0
T15_5D-25,15,T15_5D,25,CAMROT,T15_5D,crack,99,absent,0
T15_5D-26,15,T15_5D,26,CAMROT,T15_5D,crack,99,absent,0
T15_5D-27,15,T15_5D,27,CAMROT,T15_5D,crack,99,absent,0
T15_5D-28,15,T15_5D,28,CAMROT,T15_5D,crack,99,absent,0
T15_5D-29,15,T15_5D,29,CAMROT,T15_5D,crack,99,absent,0
T15_5D-3,15,T15_5D,3,CAMROT,T15_5D,crack,99,absent,0
T15_5D-30,15,T15_5D,30,CAMROT,T15_5D,crack,99,absent,0
T15_5D-31,15,T15_5D,31,CAMROT,T15_5D,crack,99,absent,0
T15_5D-32,15,T15_5D,32,CAMROT,T15_5D,crack,99,absent,0
T15_5D-33,15,T15_5D,33,CAMROT,T15_5D,crack,99,absent,0
T15_5D-34,15,T15_5D,34,CAMROT,T15_5D,crack,99,absent,0
T15_5D-35,15,T15_5D,35,CAMROT,T15_5D,crack,99,absent,0
T15_5D-36,15,T15_5D,36,CAMROT,T15_5D,crack,99,absent,0
T15_5D-41,15,T15_5D,41,CAMROT,T15_5D,crack,99,absent,0
T15_5D-43,15,T15_5D,43,CAMROT,T15_5D,crack,99,absent,0
T15_5D-44,15,T15_5D,44,CAMROT,T15_5D,crack,99,absent,0
T15_5D-53,15,T15_5D,53,CAMROT,T15_5D,crack,99,absent,0
T15_5D-62,15,T15_5D,62,CAMROT,T15_5D,crack,99,absent,0
T15_5D-68,15,T15_5D,68,CAMROT,T15_5D,crack,99,absent,0
T15_5D-69,15,T15_5D,69,CAMROT,T15_5D,crack,99,absent,0
T15_5D-70,15,T15_5D,70,CAMROT,T15_5D,crack,99,absent,0
T15_5D-71,15,T15_5D,71,CAMROT,T15_5D,crack,99,absent,0
T15_5D-72,15,T15_5D,72,CAMROT,T15_5D,crack,99,absent,0
T15_5D-74,15,T15_5D,74,CAMROT,T15_5D,crack,99,absent,0
T15_5D-75,15,T15_5D,75,CAMROT,T15_5D,crack,99,absent,0
T15_5D-78,15,T15_5D,78,CAMROT,T15_5D,crack,99,absent,0
T15_5D-8,15,T15_5D,8,CAMROT,T15_5D,crack,99,absent,0
T15_5D-81,15,T15_5D,81,CAMROT,T15_5D,crack,99,absent,0
T15_5D-83,15,T15_5D,83,CAMROT,T15_5D,crack,99,absent,0
T15_5D-84,15,T15_5D,84,CAMROT,T15_5D,crack,99,absent,0
T15_5D-86,15,T15_5D,86,CAMROT,T15_5D,crack,99,absent,0
T15_5D-87,15,T15_5D,87,CAMROT,T15_5D,crack,99,absent,0
T15_5D-9,15,T15_5D,9,CAMROT,T15_5D,crack,99,absent,0
T15_5D-90,15,T15_5D,90,CAMROT,T15_5D,crack,99,absent,0
T15_5D-91,15,T15_5D,91,CAMROT,T15_5D,crack,99,absent,0
T15_5D-92,15,T15_5D,92,CAMROT,T15_5D,crack,99,absent,0
T15_5D-93,15,T15_5D,93,CAMROT,T15_5D,crack,99,absent,0
T15_5D-94,15,T15_5D,94,CAMROT,T15_5D,crack,99,absent,0
T15_5D-95,15,T15_5D,95,CAMROT,T15_5D,crack,99,absent,0
T15_5D-96,15,T15_5D,96,CAMROT,T15_5D,crack,99,absent,0
T15_5D-97,15,T15_5D,97,CAMROT,T15_5D,crack,99,absent,0
T15_5D-98,15,T15_5D,98,CAMROT,T15_5D,crack,99,absent,0
T15_5D-99,15,T15_5D,99,CAMROT,T15_5D,crack,99,absent,0
T18_6C-103,18,T18_6C,103,ACHMIL,T18_6C,crack,99,absent,0
T18_6C-88,18,T18_6C,88,ACHMIL,T18_6C,crack,99,absent,0
T18_6E-104,18,T18_6E,104,CAMROT,T18_6E,crack,99,absent,0
T18_6E-107,18,T18_6E,107,CAMROT,T18_6E,crack,99,absent,0
T18_6E-109,18,T18_6E,109,CAMROT,T18_6E,crack,99,absent,0
T18_6E-13,18,T18_6E,13,CAMROT,T18_6E,crack,99,absent,0
T18_6E-52,18,T18_6E,52,CAMROT,T18_6E,crack,99,absent,0
T21_7A-100,21,T21_7A,100,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-101,21,T21_7A,101,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-103,21,T21_7A,103,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-16,21,T21_7A,16,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-19,21,T21_7A,19,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-28,21,T21_7A,28,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-31,21,T21_7A,31,ACHMIL,T21_7A,crack,99,absent,0
T21_7A-34,21,T21_7A,34,ACHMIL,T21_7A,crack,99,absent,0
T21_7B-1,21,T21_7B,1,CAMROT,T21_7B,crack,99,absent,0
T21_7B-13,21,T21_7B,13,CAMROT,T21_7B,crack,99,absent,0
T21_7B-14,21,T21_7B,14,CAMROT,T21_7B,crack,99,absent,0
T21_7B-16,21,T21_7B,16,CAMROT,T21_7B,crack,99,absent,0
T21_7B-40,21,T21_7B,40,CAMROT,T21_7B,crack,99,absent,0
T21_7B-47,21,T21_7B,47,CAMROT,T21_7B,crack,99,absent,0
T21_7B-49,21,T21_7B,49,CAMROT,T21_7B,crack,99,absent,0
T21_7B-62,21,T21_7B,62,CAMROT,T21_7B,crack,99,absent,0
T21_7B-76,21,T21_7B,76,CAMROT,T21_7B,crack,99,absent,0
T21_7B-79,21,T21_7B,79,CAMROT,T21_7B,crack,99,absent,0
T21_7B-82,21,T21_7B,82,CAMROT,T21_7B,crack,99,absent,0
T21_7D-108,21,T21_7D,108,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-11,21,T21_7D,11,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-12,21,T21_7D,12,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-14,21,T21_7D,14,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-15,21,T21_7D,15,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-30,21,T21_7D,30,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-33,21,T21_7D,33,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-36,21,T21_7D,36,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-39,21,T21_7D,39,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-5,21,T21_7D,5,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-65,21,T21_7D,65,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-72,21,T21_7D,72,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-74,21,T21_7D,74,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-75,21,T21_7D,75,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-83,21,T21_7D,83,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-89,21,T21_7D,89,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-92,21,T21_7D,92,ACHMIL,T21_7D,crack,99,absent,0
T21_7D-95,21,T21_7D,95,ACHMIL,T21_7D,crack,99,absent,0
T21_7E-12,21,T21_7E,12,CAMROT,T21_7E,crack,99,absent,0
T21_7E-26,21,T21_7E,26,CAMROT,T21_7E,crack,99,absent,0
T21_7E-27,21,T21_7E,27,CAMROT,T21_7E,crack,99,absent,0
T21_7E-29,21,T21_7E,29,CAMROT,T21_7E,crack,99,absent,0
T21_7E-30,21,T21_7E,30,CAMROT,T21_7E,crack,99,absent,0
T21_7E-32,21,T21_7E,32,CAMROT,T21_7E,crack,99,absent,0
T21_7E-7,21,T21_7E,7,CAMROT,T21_7E,crack,99,absent,0
T21_7E-80,21,T21_7E,80,CAMROT,T21_7E,crack,99,absent,0
T21_7E-81,21,T21_7E,81,CAMROT,T21_7E,crack,99,absent,0
T21_7E-83,21,T21_7E,83,CAMROT,T21_7E,crack,99,absent,0
T21_7E-9,21,T21_7E,9,CAMROT,T21_7E,crack,99,absent,0
T21_7E-94,21,T21_7E,94,CAMROT,T21_7E,crack,99,absent,0
T21_7E-95,21,T21_7E,95,CAMROT,T21_7E,crack,99,absent,0
T21_7E-97,21,T21_7E,97,CAMROT,T21_7E,crack,99,absent,0
T21_7E-98,21,T21_7E,98,CAMROT,T21_7E,crack,99,absent,0
T24_8A-101,24,T24_8A,101,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-104,24,T24_8A,104,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-106,24,T24_8A,106,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-43,24,T24_8A,43,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-66,24,T24_8A,66,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-69,24,T24_8A,69,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-74,24,T24_8A,74,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-98,24,T24_8A,98,ACHMIL,T24_8A,crack,99,absent,0
T24_8A-99,24,T24_8A,99,ACHMIL,T24_8A,crack,99,absent,0
T24_8E-1,24,T24_8E,1,CAMROT,T24_8E,crack,99,absent,0
T24_8E-10,24,T24_8E,10,CAMROT,T24_8E,crack,99,absent,0
T24_8E-102,24,T24_8E,102,CAMROT,T24_8E,crack,99,absent,0
T24_8E-109,24,T24_8E,109,CAMROT,T24_8E,crack,99,absent,0
T24_8E-12,24,T24_8E,12,CAMROT,T24_8E,crack,99,absent,0
T24_8E-28,24,T24_8E,28,CAMROT,T24_8E,crack,99,absent,0
T24_8E-29,24,T24_8E,29,CAMROT,T24_8E,crack,99,absent,0
T24_8E-30,24,T24_8E,30,CAMROT,T24_8E,crack,99,absent,0
T24_8E-31,24,T24_8E,31,CAMROT,T24_8E,crack,99,absent,0
T24_8E-4,24,T24_8E,4,CAMROT,T24_8E,crack,99,absent,0
T24_8E-5,24,T24_8E,5,CAMROT,T24_8E,crack,99,absent,0
T24_8E-7,24,T24_8E,7,CAMROT,T24_8E,crack,99,absent,0
T24_8E-82,24,T24_8E,82,CAMROT,T24_8E,crack,99,absent,0
T27_9B-100,27,T27_9B,100,ACHMIL,T27_9B,crack,99,absent,0
T27_9B-103,27,T27_9B,103,ACHMIL,T27_9B,crack,99,absent,0
T27_9B-49,27,T27_9B,49,ACHMIL,T27_9B,crack,99,absent,0
T27_9B-52,27,T27_9B,52,ACHMIL,T27_9B,crack,99,absent,0
T3_1B-101,3,T3_1B,101,ACHMIL,T3_1B,crack,99,absent,0
T3_1B-14,3,T3_1B,14,ACHMIL,T3_1B,crack,99,absent,0
T3_1B-46,3,T3_1B,46,ACHMIL,T3_1B,crack,99,absent,0
T3_1B-98,3,T3_1B,98,ACHMIL,T3_1B,crack,99,absent,0
T33_11A-11,33,T33_11A,11,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-38,33,T33_11A,38,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-4,33,T33_11A,4,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-46,33,T33_11A,46,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-47,33,T33_11A,47,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-49,33,T33_11A,49,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-50,33,T33_11A,50,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-52,33,T33_11A,52,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-53,33,T33_11A,53,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-55,33,T33_11A,55,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-63,33,T33_11A,63,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-67,33,T33_11A,67,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-68,33,T33_11A,68,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-71,33,T33_11A,71,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-79,33,T33_11A,79,ACHMIL,T33_11A,crack,99,absent,0
T33_11A-85,33,T33_11A,85,ACHMIL,T33_11A,crack,99,absent,0
T33_11B-104,33,T33_11B,104,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-107,33,T33_11B,107,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-110,33,T33_11B,110,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-28,33,T33_11B,28,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-31,33,T33_11B,31,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-42,33,T33_11B,42,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-77,33,T33_11B,77,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-80,33,T33_11B,80,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-89,33,T33_11B,89,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-94,33,T33_11B,94,ACHMIL,T33_11B,crack,99,absent,0
T33_11B-97,33,T33_11B,97,ACHMIL,T33_11B,crack,99,absent,0
T33_11D-1,33,T33_11D,1,CAMROT,T33_11D,crack,99,absent,0
T33_11D-101,33,T33_11D,101,CAMROT,T33_11D,crack,99,absent,0
T33_11D-106,33,T33_11D,106,CAMROT,T33_11D,crack,99,absent,0
T33_11D-109,33,T33_11D,109,CAMROT,T33_11D,crack,99,absent,0
T33_11D-13,33,T33_11D,13,CAMROT,T33_11D,crack,99,absent,0
T33_11D-46,33,T33_11D,46,CAMROT,T33_11D,crack,99,absent,0
T33_11D-59,33,T33_11D,59,CAMROT,T33_11D,crack,99,absent,0
T33_11D-90,33,T33_11D,90,CAMROT,T33_11D,crack,99,absent,0
T33_11D-92,33,T33_11D,92,CAMROT,T33_11D,crack,99,absent,0
T33_11D-93,33,T33_11D,93,CAMROT,T33_11D,crack,99,absent,0
T33_11D-98,33,T33_11D,98,CAMROT,T33_11D,crack,99,absent,0
T36_12D-10,36,T36_12D,10,CAMROT,T36_12D,crack,99,absent,0
T36_12D-16,36,T36_12D,16,CAMROT,T36_12D,crack,99,absent,0
T36_12D-49,36,T36_12D,49,CAMROT,T36_12D,crack,99,absent,0
T36_12D-5,36,T36_12D,5,CAMROT,T36_12D,crack,99,absent,0
T36_12D-90,36,T36_12D,90,CAMROT,T36_12D,crack,99,absent,0
T36_12E-21,36,T36_12E,21,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-24,36,T36_12E,24,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-31,36,T36_12E,31,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-32,36,T36_12E,32,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-39,36,T36_12E,39,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-44,36,T36_12E,44,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-47,36,T36_12E,47,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-5,36,T36_12E,5,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-60,36,T36_12E,60,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-62,36,T36_12E,62,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-63,36,T36_12E,63,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-64,36,T36_12E,64,ACHMIL,T36_12E,crack,99,absent,0
T36_12E-65,36,T36_12E,65,ACHMIL,T36_12E,crack,99,absent,0
T6_2A-19,6,T6_2A,19,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-22,6,T6_2A,22,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-30,6,T6_2A,30,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-39,6,T6_2A,39,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-41,6,T6_2A,41,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-42,6,T6_2A,42,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-43,6,T6_2A,43,ACHMIL,T6_2A,crack,99,absent,0
